anchor_id,anchor,candidate,relation_type,source
8197,A black man in a blue shirt plays a drum with his hands.,A blue shirt-clad black man plays a drum with his hands.,paraphrase,humarin_t5
8197,A black man in a blue shirt plays a drum with his hands.,A dark man in a blue shirt plays a drum with his hands.,synonym,wordnet_mlm
8197,A black man in a blue shirt plays a drum with his hands.,A white man in a blue shirt plays a drum with his hands.,antonym,wordnet_mlm
8197,A black man in a blue shirt plays a drum with his hands.,a person playing an instrument,entailment,snli_gold
8197,A black man in a blue shirt plays a drum with his hands.,a black guy in a drum circle,neutral,snli_gold
8197,A black man in a blue shirt plays a drum with his hands.,a black guitarist with a band,contradiction,snli_gold
8197,A black man in a blue shirt plays a drum with his hands.,plays black shirt hands blue a man drum a a in his with,jumbled,shuffle
8197,A black man in a blue shirt plays a drum with his hands.,SBC has one-stop message service Residential and small business customers of SBC Communications Inc,distinction,fancyzhx/ag_news
8198,A young girl with a white painted face and red umbrella stands among flower petals.,A red umbrella and white painted face of a young girl is seen surrounded by flower petals.,paraphrase,humarin_t5
8198,A young girl with a white painted face and red umbrella stands among flower petals.,A new girl with a white painted face and red umbrella stands among flower petals.,synonym,wordnet_mlm
8198,A young girl with a white painted face and red umbrella stands among flower petals.,A young girl with a black painted face and red umbrella stands among flower petals.,antonym,wordnet_mlm
8198,A young girl with a white painted face and red umbrella stands among flower petals.,The young girl with the red umbrella is standing outside among flowers.,entailment,snli_gold
8198,A young girl with a white painted face and red umbrella stands among flower petals.,The flowers are tulips.,neutral,snli_gold
8198,A young girl with a white painted face and red umbrella stands among flower petals.,The girl is standing on a surfboard.,contradiction,snli_gold
8198,A young girl with a white painted face and red umbrella stands among flower petals.,among stands girl face painted young white umbrella red with and a petals a flower,jumbled,shuffle
8198,A young girl with a white painted face and red umbrella stands among flower petals.,Astronomers Ready for Comet Smashing Mission (SPACE,distinction,fancyzhx/ag_news
8199,Men stand on a curb as they protest war and poverty.,Men protest against war and poverty by standing on a curb.,paraphrase,humarin_t5
8199,Men stand on a curb as they protest war and poverty.,Men stand on a curb as they resist war and poverty.,synonym,wordnet_mlm
8199,Men stand on a curb as they protest war and poverty.,Men sit on a curb as they protest war and poverty.,antonym,wordnet_mlm
8199,Men stand on a curb as they protest war and poverty.,Men are protesting.,entailment,snli_gold
8199,Men stand on a curb as they protest war and poverty.,Men are protesting about conditions in their country.,neutral,snli_gold
8199,Men stand on a curb as they protest war and poverty.,Women are walking the picket line.,contradiction,snli_gold
8199,Men stand on a curb as they protest war and poverty.,and on curb a war protest poverty stand men as they,jumbled,shuffle
8199,Men stand on a curb as they protest war and poverty.,The Rundown 4 Miami at N,distinction,fancyzhx/ag_news
8200,A young girl holds a crying infant.,A little girl holds a crying baby in her arms.,paraphrase,humarin_t5
8200,A young girl holds a crying infant.,A young girl carries a crying infant.,synonym,wordnet_mlm
8200,A young girl holds a crying infant.,An old girl holds a crying infant.,antonym,wordnet_mlm
8200,A young girl holds a crying infant.,A person holds a baby.,entailment,snli_gold
8200,A young girl holds a crying infant.,A blonde girl holds her baby sister.,neutral,snli_gold
8200,A young girl holds a crying infant.,A teenage boy hugs his dad.,contradiction,snli_gold
8200,A young girl holds a crying infant.,a crying a holds girl young infant,jumbled,shuffle
8200,A young girl holds a crying infant.,Yahoo's legal battle over Nazi items continues PARIS - Yahoo Inc,distinction,fancyzhx/ag_news
8201,A man dressed in blue standing on the back of a train.,A man wearing blue attire standing on the back of a train.,paraphrase,humarin_t5
8201,A man dressed in blue standing on the back of a train.,A man clothed in blue standing on the back of a train.,synonym,wordnet_mlm
8201,A man dressed in blue standing on the back of a train.,A man dressed in blue sitting on the back of a train.,antonym,wordnet_mlm
8201,A man dressed in blue standing on the back of a train.,A man is riding a train.,entailment,snli_gold
8201,A man dressed in blue standing on the back of a train.,A man dressed in blue is going on a train ride.,neutral,snli_gold
8201,A man dressed in blue standing on the back of a train.,A woman in red is driving a convertible.,contradiction,snli_gold
8201,A man dressed in blue standing on the back of a train.,of a a blue dressed standing in the on man train back,jumbled,shuffle
8201,A man dressed in blue standing on the back of a train.,George Shultz Endorses Stem Cell Issue (AP) AP - Former U,distinction,fancyzhx/ag_news
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.","dressed in a ‘parade’, pointing her finger across her opened mouth.",paraphrase,humarin_t5
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.","A woman, dressed in a parade outfit, pointing her index finger to her spread mouth.",synonym,wordnet_mlm
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.","A woman, dressed in a parade outfit, pointing her index finger to her closed mouth.",antonym,wordnet_mlm
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.",The woman is gesturing to her mouth.,entailment,snli_gold
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.",The woman has burnt her mouth on hot parade food.,neutral,snli_gold
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.",The woman is eating a hot dog at a parade.,contradiction,snli_gold
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.",dressed index mouth opened a her to outfit parade in woman a finger pointing her,jumbled,shuffle
8202,"A woman, dressed in a parade outfit, pointing her index finger to her opened mouth.","quot;Microsoft #39;s Actions Validate Our Linux Strategy Every Day, quot; Says &lt;b&gt;",distinction,fancyzhx/ag_news
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,"A man wearing reflective sunglasses and smiling with a big smile, revealing all his teeth!",paraphrase,humarin_t5
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,A man wearing reflective sunglasses offers a big smile presenting all his teeth!,synonym,wordnet_mlm
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,A man wearing reflective sunglasses offers a small smile showing all his teeth!,antonym,wordnet_mlm
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,The man in the reflective sunglasses has a big toothy grin.,entailment,snli_gold
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,The man in the sunglasses with the big toothy grin is blind.,neutral,snli_gold
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,The man in the sunglasses is frowning.,contradiction,snli_gold
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,showing a all teeth a man sunglasses his smile wearing big reflective offers,jumbled,shuffle
8204,A man wearing reflective sunglasses offers a big smile showing all his teeth!,Cairn owes millions to India The British oil exploration firm Cairn Energy may owe the Indian government more than \$6,distinction,fancyzhx/ag_news
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,"Sitting next to an opened bag, a girl dressed in an orange dress receives ice cream from the man wearing sunglasses and black shirt.",paraphrase,humarin_t5
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an open bag.,synonym,wordnet_mlm
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,A man with sunglasses and a white shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,antonym,wordnet_mlm
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,A girl is eating ice cream.,entailment,snli_gold
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,A young couple shares ice cream outdoors.,neutral,snli_gold
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,Three midgets chase a goat down the road.,contradiction,snli_gold
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,is who shirt sitting beside and a with a man bag with feeds ice orange on dress to cream sunglasses an opened girl a an black,jumbled,shuffle
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,Dolphins trade for Gordon The Dolphins acquired Lamar Gordon from the St,distinction,fancyzhx/ag_news
8206,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is sitting beside an opened bag.,A man with sunglasses and a black shirt feeds ice cream to a girl with an orange dress on who is not sitting beside an opened bag.,negation,negation_rule
8207,Several people stand on stage with their arms held up in the air.,A number of individuals stand on the stage with their arms raised.,paraphrase,humarin_t5
8207,Several people stand on stage with their arms held up in the air.,Several people stand on stage with their arms carried up in the air.,synonym,wordnet_mlm
8207,Several people stand on stage with their arms held up in the air.,Several people sit on stage with their arms held up in the air.,antonym,wordnet_mlm
8207,Several people stand on stage with their arms held up in the air.,Several people stood on stage.,entailment,snli_gold
8207,Several people stand on stage with their arms held up in the air.,The people on stage had their arms in the air praising Jesus.,neutral,snli_gold
8207,Several people stand on stage with their arms held up in the air.,The man stood on stage quietly.,contradiction,snli_gold
8207,Several people stand on stage with their arms held up in the air.,their stand with people arms in on several held the up stage air,jumbled,shuffle
8207,Several people stand on stage with their arms held up in the air.,Buttiglione Rejected by EU Parliament A double rejection for Buttiglione in Brussels,distinction,fancyzhx/ag_news
8208,A man is holding two flippers while standing in front of a boat.,A man is seen holding two flippers in front of a boat.,paraphrase,humarin_t5
8208,A man is holding two flippers while standing in front of a boat.,A man is carrying two flippers while standing in front of a boat.,synonym,wordnet_mlm
8208,A man is holding two flippers while standing in front of a boat.,A man is holding two flippers while sitting in front of a boat.,antonym,wordnet_mlm
8208,A man is holding two flippers while standing in front of a boat.,There is a person near a boat,entailment,snli_gold
8208,A man is holding two flippers while standing in front of a boat.,The man is getting ready to scuba dive.,neutral,snli_gold
8208,A man is holding two flippers while standing in front of a boat.,The man is filming a movie.,contradiction,snli_gold
8208,A man is holding two flippers while standing in front of a boat.,holding flippers in two of a a man front boat standing is while,jumbled,shuffle
8208,A man is holding two flippers while standing in front of a boat.,Jazz to Retire John Stockton's No,distinction,fancyzhx/ag_news
8208,A man is holding two flippers while standing in front of a boat.,A man is not holding two flippers while standing in front of a boat.,negation,negation_rule
8209,A lady is fixing another lady's hair.,A lady is restoring the hair of someone else.,paraphrase,humarin_t5
8209,A lady is fixing another lady's hair.,A lady is restoring another lady's hair.,synonym,wordnet_mlm
8209,A lady is fixing another lady's hair.,A lady is breaking another lady's hair.,antonym,wordnet_mlm
8209,A lady is fixing another lady's hair.,There are two ladies in the photo.,entailment,snli_gold
8209,A lady is fixing another lady's hair.,The first lady is a cosmetologist.,neutral,snli_gold
8209,A lady is fixing another lady's hair.,The second lady does not have hair.,contradiction,snli_gold
8209,A lady is fixing another lady's hair.,hair is fixing a another ladys lady,jumbled,shuffle
8209,A lady is fixing another lady's hair.,"Motorola cutting 1,000 jobs Motorola Inc",distinction,fancyzhx/ag_news
8209,A lady is fixing another lady's hair.,A lady is not fixing another lady's hair.,negation,negation_rule
8211,A woman is standing next to a car drinking a soda.,A female individual is positioned beside a car sipping alcoholic beverages.,paraphrase,humarin_t5
8211,A woman is standing next to a car drinking a soda.,A woman is standing adjacent to a car drinking a soda.,synonym,wordnet_mlm
8211,A woman is standing next to a car drinking a soda.,A woman is sitting next to a car drinking a soda.,antonym,wordnet_mlm
8211,A woman is standing next to a car drinking a soda.,the woman is drinking soda,entailment,snli_gold
8211,A woman is standing next to a car drinking a soda.,the woman doesn't like soda,neutral,snli_gold
8211,A woman is standing next to a car drinking a soda.,the woman is drinking coffee,contradiction,snli_gold
8211,A woman is standing next to a car drinking a soda.,drinking is a to woman car a a next standing soda,jumbled,shuffle
8211,A woman is standing next to a car drinking a soda.,Pencil in Illini for a No,distinction,fancyzhx/ag_news
8211,A woman is standing next to a car drinking a soda.,A woman is not standing next to a car drinking a soda.,negation,negation_rule
8212,Two men are riding on a subway train and one is holding onto a strap.,A strap is being held by one of the two men riding a subway train.,paraphrase,humarin_t5
8212,Two men are riding on a subway train and one is holding onto a strap.,Two men are sitting on a subway train and one is holding onto a strap.,synonym,wordnet_mlm
8212,Two men are riding on a subway train and one is holding onto a strap.,Two men are walking on a subway train and one is holding onto a strap.,antonym,wordnet_mlm
8212,Two men are riding on a subway train and one is holding onto a strap.,The men are travelling today.,entailment,snli_gold
8212,Two men are riding on a subway train and one is holding onto a strap.,The men are standing on the subway trying not to fall down.,neutral,snli_gold
8212,Two men are riding on a subway train and one is holding onto a strap.,The guys are playing a game of pool.,contradiction,snli_gold
8212,Two men are riding on a subway train and one is holding onto a strap.,holding one riding on a train strap is are onto men subway and a two,jumbled,shuffle
8212,Two men are riding on a subway train and one is holding onto a strap.,"Freddie Mac faces SEC action LOS ANGELES (Reuters) - Freddie Mac, the No",distinction,fancyzhx/ag_news
8212,Two men are riding on a subway train and one is holding onto a strap.,Two men are not riding on a subway train and one is holding onto a strap.,negation,negation_rule
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,A brown sweater and gray slacks were worn by a man who was holding an open book with crumbled pages.,paraphrase,humarin_t5
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,A man in a brown sweater and grey slacks holding a large open book with tattered pages,synonym,wordnet_mlm
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,A man in a brown sweater and gray slacks holding a small open book with tattered pages,antonym,wordnet_mlm
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,a man holding a book,entailment,snli_gold
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,the man is a teacher,neutral,snli_gold
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,the man is naked,contradiction,snli_gold
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,book large a in gray sweater holding brown slacks a and tattered a man with open pages,jumbled,shuffle
8213,A man in a brown sweater and gray slacks holding a large open book with tattered pages,"Orlando Pace ends holdout, signs with Rams Offensive tackle Orlando Pace signed a one-year, \$7",distinction,fancyzhx/ag_news
8214,A man in a hat is standing next to a trailer and petting a donkey.,A donkey is being pedded by a man in hats next to another trailer.,paraphrase,humarin_t5
8214,A man in a hat is standing next to a trailer and petting a donkey.,A man in a hat is standing adjacent to a trailer and petting a donkey.,synonym,wordnet_mlm
8214,A man in a hat is standing next to a trailer and petting a donkey.,A man in a hat is sitting next to a trailer and petting a donkey.,antonym,wordnet_mlm
8214,A man in a hat is standing next to a trailer and petting a donkey.,A man is near a trailer.,entailment,snli_gold
8214,A man in a hat is standing next to a trailer and petting a donkey.,A man is at the fair.,neutral,snli_gold
8214,A man in a hat is standing next to a trailer and petting a donkey.,A man is mowing his lawn.,contradiction,snli_gold
8214,A man in a hat is standing next to a trailer and petting a donkey.,petting next a man trailer standing in to hat donkey a is a a and,jumbled,shuffle
8214,A man in a hat is standing next to a trailer and petting a donkey.,"Milosevic Lawyer Faces Trial Obstacles THE HAGUE, Netherlands - It's not easy being Slobodan Milosevic's lawyer",distinction,fancyzhx/ag_news
8214,A man in a hat is standing next to a trailer and petting a donkey.,A man in a hat is not standing next to a trailer and petting a donkey.,negation,negation_rule
8215,A woman in a dark shirt and glasses looks at a digital camera.,A woman in a dark-colored shirt and glasses looks at the digital camera.,paraphrase,humarin_t5
8215,A woman in a dark shirt and glasses looks at a digital camera.,A woman in a dark shirt and glasses searches at a digital camera.,synonym,wordnet_mlm
8215,A woman in a dark shirt and glasses looks at a digital camera.,A woman in a light shirt and glasses looks at a digital camera.,antonym,wordnet_mlm
8215,A woman in a dark shirt and glasses looks at a digital camera.,A woman is looking at a digital camera.,entailment,snli_gold
8215,A woman in a dark shirt and glasses looks at a digital camera.,A woman is looking at different digital cameras in a store.,neutral,snli_gold
8215,A woman in a dark shirt and glasses looks at a digital camera.,A woman is looking at her phone.,contradiction,snli_gold
8215,A woman in a dark shirt and glasses looks at a digital camera.,a in shirt camera a digital a dark glasses looks at and woman,jumbled,shuffle
8215,A woman in a dark shirt and glasses looks at a digital camera.,"Johnson fights off pain, grabs league lead in receptions Bee Staff Writers",distinction,fancyzhx/ag_news
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,A red t-shirt and white socks are worn by a cheerful little boy as he bounces down the slide on 'big fun' balloons.,paraphrase,humarin_t5
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,A happy small boy bounces down a large balloon slide wearing a red t-shirt and white socks.,synonym,wordnet_mlm
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,A happy big boy bounces down a large balloon slide wearing a red t-shirt and white socks.,antonym,wordnet_mlm
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,The boy was happy using the slide,entailment,snli_gold
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,The boy was happy as he went down the slide and his mother caught him at the bottom,neutral,snli_gold
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,The boy was sitting at the table eating candy floss,contradiction,snli_gold
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,boy socks white bounces large tshirt happy little wearing slide a a a balloon red and down,jumbled,shuffle
8216,A happy little boy bounces down a large balloon slide wearing a red t-shirt and white socks.,"There was no stopping Goings CHARLOTTE, N",distinction,fancyzhx/ag_news
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.","A man, dressed in a blue sweater and gray coat, removes the top of one of several cooking platters outside an establishment.",paraphrase,humarin_t5
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.","A man, wearing a blue sweater and grey coat, lifts the top off one of a row of cooking platters outside a shop.",synonym,wordnet_mlm
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.","A man, wearing a blue sweater and gray coat, lifts the bottom off one of a row of cooking platters outside a shop.",antonym,wordnet_mlm
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.",A man is lifting something.,entailment,snli_gold
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.",A man is lifting the top off to display gingerbread men.,neutral,snli_gold
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.",A man is covering up all his displays.,contradiction,snli_gold
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.",man the shop coat of a a cooking platters top a a of outside gray off lifts wearing blue and row one sweater,jumbled,shuffle
8217,"A man, wearing a blue sweater and gray coat, lifts the top off one of a row of cooking platters outside a shop.","Growing pains The son of The Man will hit the big 3-0 Sunday, but Dale Earnhardt Jr",distinction,fancyzhx/ag_news
8219,An elderly man walks his bike containing items.,A bike rider with belongings on their back takes a stroll.,paraphrase,humarin_t5
8219,An elderly man walks his bike containing items.,An older man walks his bike containing items.,synonym,wordnet_mlm
8219,An elderly man walks his bike containing items.,An elderly man rides his bike containing items.,antonym,wordnet_mlm
8219,An elderly man walks his bike containing items.,The bike is not empty of items.,entailment,snli_gold
8219,An elderly man walks his bike containing items.,The items are from the store.,neutral,snli_gold
8219,An elderly man walks his bike containing items.,The bike is completely empty of items.,contradiction,snli_gold
8219,An elderly man walks his bike containing items.,walks an items elderly his man bike containing,jumbled,shuffle
8219,An elderly man walks his bike containing items.,Sun #39;s McNealy Declares  #39;No Love for Red Hat #39; McNealy stressed that Linux wasn #39;t the enemy,distinction,fancyzhx/ag_news
8223,"Woman sitting and looking at phone, with a black backpack.","A black woman with a black backpack, looking at her phone.",paraphrase,humarin_t5
8223,"Woman sitting and looking at phone, with a black backpack.","Woman sitting and searching at phone, with a black backpack.",synonym,wordnet_mlm
8223,"Woman sitting and looking at phone, with a black backpack.","Woman sitting and looking at phone, with a white backpack.",antonym,wordnet_mlm
8223,"Woman sitting and looking at phone, with a black backpack.",A woman looks at the phone.,entailment,snli_gold
8223,"Woman sitting and looking at phone, with a black backpack.",A woman waits for a call.,neutral,snli_gold
8223,"Woman sitting and looking at phone, with a black backpack.",A woman looks at the tv.,contradiction,snli_gold
8223,"Woman sitting and looking at phone, with a black backpack.",black looking and a at backpack phone with sitting woman,jumbled,shuffle
8223,"Woman sitting and looking at phone, with a black backpack.",Cricket: England  #39;pay not to play #39; Englands stance over the Zimbabwe crisis hardened yesterday,distinction,fancyzhx/ag_news
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,A man wearing sunglasses and a brown coat scratches his nose as he tries to buy items for parked cars on the street .,paraphrase,humarin_t5
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons buy items from a street stand.,synonym,wordnet_mlm
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons sell items from a street stand.,antonym,wordnet_mlm
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,The man is wearing clothing.,entailment,snli_gold
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,The man watches as people buy from his friend's stand,neutral,snli_gold
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,A man with sunglasses is riding a bike.,contradiction,snli_gold
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,is from stand purchase cigarette man sunglasses patrons and brown nose a his in items as a a a scratches smoking coat street with,jumbled,shuffle
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,Intel Chief Barrett Laments Timing Sucks #39; for His Departure Intel Corp,distinction,fancyzhx/ag_news
8225,A man in sunglasses with a brown coat is smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,A man in sunglasses with a brown coat is not smoking a cigarette and scratches his nose as patrons purchase items from a street stand.,negation,negation_rule
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,"A building is being photographed by an individual wearing a lengthy brown coat, with two other individuals standing nearby.",paraphrase,humarin_t5
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,A person wearing a long brown coat is shooting a picture of a building while two other people stand by.,synonym,wordnet_mlm
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,A person wearing a short brown coat is taking a picture of a building while two other people stand by.,antonym,wordnet_mlm
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,A person wearing a long brown coat is standing next to two other people while he takes a picture of a building.,entailment,snli_gold
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,two professors observe a student photographer,neutral,snli_gold
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,A person wearing a long brown coat is giving his camera to two other people.,contradiction,snli_gold
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,wearing long brown a stand two taking while people of by a other person a building picture a coat is,jumbled,shuffle
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,"Cisco boosts Q1 net income, revenue Cisco Systems Inc",distinction,fancyzhx/ag_news
8226,A person wearing a long brown coat is taking a picture of a building while two other people stand by.,A person wearing a long brown coat is not taking a picture of a building while two other people stand by.,negation,negation_rule
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,A group of men with diverse nationalities pose for a photo while holding up several American Flags and making peace signs.,paraphrase,humarin_t5
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,A group of men of varying nationalities hold multiple American Flags and form peace signs for a picture.,synonym,wordnet_mlm
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,A group of men of varying nationalities hold single American Flags and make peace signs for a picture.,antonym,wordnet_mlm
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,The men are engaging in solidarity.,entailment,snli_gold
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,They are all from the western hemisphere.,neutral,snli_gold
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,The men are all clamoring for war.,contradiction,snli_gold
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,signs american nationalities multiple flags a a make of and varying for picture group of men hold peace,jumbled,shuffle
8227,A group of men of varying nationalities hold multiple American Flags and make peace signs for a picture.,Macquarie Bank trading halt MACQUARIE Bank Ltd announced a suspension of trading in its shares after the market closed today,distinction,fancyzhx/ag_news
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.","One of the women, who is younger than the other, is eating from plastic containers while sitting in the back of an open truck.",paraphrase,humarin_t5
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.","Two women, one younger than the other sitting inside the back of an opened truck eating a meal out of plastic containers.",synonym,wordnet_mlm
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.","Two women, one old than the other sitting inside the back of an open truck eating a meal out of plastic containers.",antonym,wordnet_mlm
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.","Two women sitting in the back of a truck, while eating out of containers.",entailment,snli_gold
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.","Two women wearing shorts and t-shirts, eating in the back of a truck on a sunny day.",neutral,snli_gold
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.",Two women eating together at an outdoor Italian bistro.,contradiction,snli_gold
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.",one open of out than eating truck younger a sitting the containers two inside plastic of back the women an meal other,jumbled,shuffle
8228,"Two women, one younger than the other sitting inside the back of an open truck eating a meal out of plastic containers.","Nortel Will Cut 3,250 Jobs, 250 Fewer Than Expected (Update6) Nortel Networks Corp",distinction,fancyzhx/ag_news
8229,A man walks along the sidewalk while holding his briefcase.,A man strolls down the sidewalk with his briefcase in hand.,paraphrase,humarin_t5
8229,A man walks along the sidewalk while holding his briefcase.,A man walks along the sidewalk while carrying his briefcase.,synonym,wordnet_mlm
8229,A man walks along the sidewalk while holding his briefcase.,A man rides along the sidewalk while holding his briefcase.,antonym,wordnet_mlm
8229,A man walks along the sidewalk while holding his briefcase.,A man is holding an item.,entailment,snli_gold
8229,A man walks along the sidewalk while holding his briefcase.,A man is walking with a friend.,neutral,snli_gold
8229,A man walks along the sidewalk while holding his briefcase.,A man is sitting on a chair.,contradiction,snli_gold
8229,A man walks along the sidewalk while holding his briefcase.,the sidewalk walks along holding his briefcase while man a,jumbled,shuffle
8229,A man walks along the sidewalk while holding his briefcase.,NY state economic development agency approves proposal NEW YORK -- A proposal for a \$1,distinction,fancyzhx/ag_news
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,A blue jacket and a knit cap with PARIS on the front caught the attention of the young man walking along the street.,paraphrase,humarin_t5
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,A new man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,synonym,wordnet_mlm
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,An old man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,antonym,wordnet_mlm
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,A young man wears a knit cap and jacket.,entailment,snli_gold
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,The young man is from Paris.,neutral,snli_gold
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,A young woman wears a striped bikini.,contradiction,snli_gold
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,the on jacket man a cap young it a wearing the blue a paris word street on and knit with,jumbled,shuffle
8230,A young man wearing a knit cap with the word PARIS on it and a blue jacket on the street.,Abercrombie Warns of Profit Shortfall (Reuters) Reuters - Youth-oriented retailer Abercrombie  \Fitch Co,distinction,fancyzhx/ag_news
8231,The blond woman in the jean jacket clenched her fists as she walked away.,"As she walked away, the blond woman wearing a jean jacket held her fists tightly.",paraphrase,humarin_t5
8231,The blond woman in the jean jacket clenched her fists as she walked away.,The blond woman in the jean jacket clenched her fists as she walked aside.,synonym,wordnet_mlm
